id;weave_title;max_ar;ideal_ar;min_ar;date_uploaded;last_edited;tutorial_articles;other_articles;tags
828;Tao Dragon Tail;;5.0|3.7;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;August 30, 2008, 8:06 pm;January 6, 2013, 2:42 pm;;;Japanese||Chain||Variant||Helm
829;Byzantine Halo;;5.2|4.0|?;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;August 29, 2008, 6:48 pm;July 21, 2011, 4:32 pm;;;European||Chain||Modification
83;Stairstep;;4.9|5.9;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;July 15, 2008, 10:40 am;August 3, 2011, 5:08 pm;Stairstep;;European||Chain||Variant||Helm||Rhino
830;Magus Apprentice;;3.3|3.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;August 28, 2008, 11:18 am;August 4, 2011, 9:17 pm;;;European||Chain||Modification||Mage
831;Corvus Chain;;5.0;;September 10, 2008, 9:28 am;February 17, 2014, 6:12 am;;;European||Chain||Variant||Rhino
832;Cylon;;7.1|4.2;;September 13, 2008, 12:14 pm;November 5, 2013, 1:40 pm;Cylon;;European||Persian||Chain||Inverted||Variant
833;Treezantine;;4.0;;September 13, 2008, 12:14 pm;August 3, 2011, 5:14 pm;;;European||Chain||Modification
834;Ice Dragon's Helm Chain;;3.9|6.1;;September 13, 2008, 12:59 pm;August 3, 2011, 3:34 pm;;;European||Chain||Scaled||Modification||Helm
835;Halo;;6.0|5.0|4.0|3.0;;February 1, 2009, 2:53 pm;August 16, 2011, 3:10 pm;Halo (CGI);;European||Japanese||Chain||Variant||Helm
836;HP3Sheet5IR (Jean);;;5.0;November 10, 2008, 4:37 pm;August 1, 2011, 8:55 pm;;;Persian||Inverted||Variant
837;Bastardized Byzantine Bias;;3.7|5.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;September 30, 2008, 6:13 pm;March 12, 2016, 8:42 pm;;;European||Chain||Biased||Modification
838;Triumvirate;;2.2|4.4|3.5;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;October 1, 2008, 4:29 pm;September 7, 2013, 4:59 am;Triumvirate;;Japanese||Unit||Modification
839;Celtic Visions Circle 4;;3.3|6.3;3.0|6.1;October 1, 2008, 4:27 pm;May 29, 2018, 1:40 am;;;European||Japanese||Unit||Modification||Helm
84;Alienmaille;;;;August 28, 2008, 12:03 am;April 27, 2018, 1:27 pm;Alienmaille;;European||Band||Variant
840;Celtic Visions Circle 5;;3.0|5.5;;October 1, 2008, 4:29 pm;May 29, 2018, 1:43 am;;;European||Japanese||Unit||Modification||Helm
841;;;;;;;;;
842;Triskele;;5.0|4.7|4.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;October 5, 2008, 9:10 am;August 5, 2011, 6:04 pm;;;European||Japanese||Unit||Variant||Helm
843;Valairis Dragonspine;;4.5|3.7;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;October 14, 2008, 5:39 am;June 21, 2011, 6:21 pm;;;European||Chain||Modification
844;Sprite Chain;;3.3|4.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;June 8, 2009, 4:02 am;June 17, 2011, 10:01 pm;Sprite Chain (CGI);;European||Chain||Inverted||Spiked||Variant||Helm
845;Lopeka Wyrmtung;;4.5|3.7;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;October 10, 2008, 9:22 pm;December 23, 2015, 11:49 am;;;European||Band||Scaled||Variant
846;Elani's Halo;;3.8|5.3;;October 14, 2008, 5:36 am;August 16, 2011, 3:07 pm;;;European||Chain||Variant||Rhino
847;Wyrm Tail;;4.8|9.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;October 24, 2008, 5:11 pm;January 6, 2013, 2:50 pm;;;European||Persian||Band||Variant
848;Olivia Variation;;4.0|4.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;January 4, 2009, 5:01 am;April 4, 2013, 10:22 pm;;;European||Band||Modification
849;Open Road;;3.3|3.1;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;November 2, 2008, 4:46 pm;February 6, 2012, 8:31 pm;;;European||Band||Inverted||Modification
85;Persian Dragonscale;;4.8;;July 12, 2008, 6:14 pm;March 28, 2019, 11:25 pm;Persian Dragonscale - Weaving and Joining||Persian Dragonscale - Another Method||Persian Dragonscale (from CGMaille) (Ex-CGMaille Tutorial);Dragonback vs. Persian Dragonscale: A Pictorial Comparison [European,Persian,Weave Theory,Theory];European||Persian||Band||Variant
850;Japanese Cloth;;3.9;;November 17, 2008, 2:17 pm;August 2, 2011, 7:46 pm;;;Japanese||Sheet||Variant
851;Drillbit;;5.0;;November 4, 2008, 3:39 pm;January 13, 2013, 2:53 am;;;Persian||Chain||Spiral||Variant
852;Sweetpea;;4.0;3.8;November 10, 2009, 10:23 am;August 5, 2015, 3:11 am;Sweetpea;"Medo-Persian; Fieldstone and Sweetpea - The Differences [Construction,Persian,Connections,Weave Theory]";European||Persian||Chain||Variant||Helm
853;Gnosis;;5.8;;March 9, 2009, 10:50 am;October 13, 2011, 8:00 pm;;;Persian||Chain||Variant
854;Alligator River;;5.0;;May 2, 2010, 4:14 am;October 4, 2019, 11:50 pm;;;European||Persian||Sheet||Modification
855;Vires;;4.0|5.2;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;December 10, 2008, 4:25 pm;August 1, 2011, 9:50 pm;;;Persian||Chain||Variant
856;Unbalanced European 4 in 1 Berus;;3.8|3.4;;December 2, 2008, 10:19 am;January 6, 2013, 4:00 pm;;;European||Band||Berus||Unbalanced||Modification
857;Double spiral Half Byz+1;;5.0;;June 8, 2009, 3:27 am;August 2, 2011, 8:23 pm;Double Spiral Half Byz+1;;European||Chain||Mobized||Modification
858;December;;5.7|3.7;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;June 7, 2009, 3:36 pm;December 20, 2019, 2:13 pm;;;European||Unit||Modification
859;Dragonback Sheet;;6.4|4.8;;October 24, 2009, 12:01 am;March 23, 2013, 11:35 pm;;;European||Persian||Sheet||Variant
86;Confused Chameleon;;6.5;;November 8, 2002, 2:37 am;August 5, 2011, 6:20 pm;;;European||Sheet||Variant||Rhino
860;Persian Dragonscale Sheet;;6.4|4.8;;October 24, 2009, 12:01 am;June 21, 2011, 6:04 pm;;;European||Persian||Sheet||Variant
861;Little Bug;;5.0|3.3|5.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;January 2, 2009, 5:02 pm;August 4, 2011, 9:51 pm;;;European||Unit||Modification||Helm
862;Dragonback Box;;6.4|4.8;;October 24, 2009, 12:01 am;May 23, 2014, 2:36 am;;;European||Persian||Band||Variant
863;Valyrian;;4.0|6.0;;January 8, 2009, 4:23 pm;August 3, 2011, 5:24 pm;;;European||Chain||Scaled||Variant
864;Extended Persian Dragonscale;;;;January 3, 2009, 10:49 pm;December 14, 2012, 6:00 pm;;;European||Persian||Band||Variant
865;Dragonflank;;5.6|4.0;;October 24, 2009, 12:01 am;February 6, 2012, 8:07 pm;;;European||Persian||Band||Variant
866;Persian Dragontail;;5.6|4.0;;October 24, 2009, 12:01 am;February 6, 2012, 8:32 pm;;;European||Persian||Band||Variant
867;Persian Dragon Leftovers;;5.6|4.0;;October 24, 2009, 12:01 am;February 6, 2012, 8:31 pm;;;European||Persian||Band||Variant
868;Rosetta;;3.5;;January 12, 2009, 10:48 am;October 12, 2019, 10:49 pm;Rosetta;;European||Chain||Variant
869;Solar Eclipse;;4.0|4.0|5.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;January 22, 2009, 6:17 pm;August 1, 2011, 9:37 pm;;;European||Persian||Chain||Variant||Helm
87;Rosettemaille;;5.5|6.0;;December 14, 2005, 5:58 am;August 2, 2011, 8:33 pm;;;European||Sheet||Radial||Mobized||Modification
870;Snapdragon;;5.0;;January 23, 2009, 2:28 pm;August 1, 2011, 9:37 pm;;;Persian||Chain||Berus||Variant
871;Celtic Spiral Knot;;5.0|3.0|3.3;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;March 9, 2009, 10:06 pm;August 9, 2011, 9:16 pm;Celtic Spiral Knot;;Chain||Variant||Mobius
872;Sunrise;;4.0;;March 4, 2009, 8:26 pm;February 6, 2012, 8:45 pm;;;European||Japanese||Band||Biased||Variant||Helm
873;Cortosis;;5.8;;March 25, 2009, 7:07 am;March 9, 2011, 9:05 pm;;;European||Persian||Sheet||Variant
874;Elevator;;6.0|7.2|7.5;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;March 8, 2009, 4:47 pm;August 16, 2011, 3:09 pm;;;European||Japanese||Chain||Captive||Variant
875;Sundance;;5.0|3.4;;August 9, 2009, 9:23 pm;February 6, 2012, 8:45 pm;;;European||Japanese||Band||Variant||Helm
876;Command;;8.5;;March 13, 2009, 4:48 pm;July 29, 2011, 5:31 pm;;;Persian||Sheet||Variant
877;Mink Tail Weave;;6.0|4.0;;March 30, 2009, 3:02 pm;August 1, 2011, 9:18 pm;Mink Tail Weave - A Non-Pictoral Tutorial;;European||Persian||Chain||Variant||Helm
878;Elderin;;4.5;;March 17, 2009, 5:44 pm;August 2, 2011, 9:02 pm;;;European||Chain||Variant||Rhino
879;Arcai;;5.3|6.0;;March 15, 2009, 9:30 pm;July 29, 2011, 5:07 pm;;;Persian||Chain||Modification
88;Agent Of Insomnia;;7.5;;December 14, 2005, 5:55 am;August 9, 2011, 9:13 pm;;;European||Chain||Spiral||Variant
880;Shaggy Pind Loopage;;2.9|3.9;;April 6, 2009, 7:21 pm;January 6, 2013, 4:12 pm;;;Persian||Chain||Spiral||Shaggy||Modification||Mobius
881;Seashell;;3.0|4.2;;April 16, 2009, 11:10 am;August 2, 2011, 8:01 pm;;;Japanese||Chain||Modification
882;;;;;;;;;
883;Etruscan Maille;;4.0;;April 22, 2009, 8:52 am;August 3, 2011, 2:48 pm;;;Japanese||Sheet||Shaggy||Modification
884;Fly Tying;;4.0|6.2|4.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;April 24, 2009, 5:18 pm;August 2, 2011, 7:01 pm;;;European||Japanese||Chain||Modification||Helm
885;Compass Rose;;3.3|4.6;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;March 8, 2010, 6:51 pm;April 13, 2018, 12:12 am;;;Unit||Captive||Modification||Mage||Mobius
886;Half Persian 3 in 1 Spine;;5.0|3.9|4.4;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;May 4, 2009, 9:38 am;January 6, 2013, 4:16 pm;;;Persian||Chain||Modification
887;Elven Anchor Rope;;5.0;;May 3, 2010, 9:03 pm;May 23, 2013, 2:17 pm;;;European||Chain||Variant||Mage||Mobius
888;Celtic Spikes Sheet;;4.5|4.3|3.7|2.5;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;May 14, 2009, 7:59 am;July 21, 2011, 4:54 pm;;;European||Japanese||Sheet||Web||Spiked||Modification||Helm
889;Jens Pind Linkage 7;;6.9;;June 8, 2009, 12:53 am;August 9, 2011, 9:40 pm;Jens Pind Linkage 7;;Persian||Chain||Spiral||Progression||Variant||Mobius
89;Evil Mr. Stitches;;8.0|4.0;;November 8, 2002, 2:37 am;May 23, 2013, 2:18 pm;;;Chain||Variant||Mage||Mobius
890;;;;;;;;;
891;;;;;;;;;
892;Latasti;;2.8|5.0|4.0;;June 22, 2009, 4:06 pm;August 5, 2011, 7:05 pm;Latasti Tutorial;;Persian||Chain||Scaled||Variant||Mage
893;;;;;;;;;
894;Double Half Persian 4 in 1;;7.0;;May 21, 2009, 12:10 am;July 29, 2011, 5:39 pm;;;Persian||Chain||Variant
895;Japanese 8 in 1;;3.0|5.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;June 15, 2009, 12:45 pm;August 2, 2011, 7:39 pm;;;Japanese||Sheet||Progression||Variant
896;Byzanclean;;4.0|4.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;June 13, 2009, 3:44 pm;May 1, 2020, 6:03 pm;Byzanclean;;European||Chain||Variant||Helm
897;Helmantine;;5.0|4.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;June 15, 2009, 4:19 pm;August 2, 2011, 7:03 pm;;;European||Chain||Variant||Helm
898;Half Persian 3 Sheet 5 in 1 (variant 2 alternating);;5.4;5.2;June 17, 2009, 7:19 am;September 16, 2018, 10:29 am;;;Persian||Sheet||Variant
899;Byzy Bugs;;3.3;;December 7, 2009, 1:07 am;July 21, 2011, 4:46 pm;;;European||Chain||Spiked||Modification
9;European 8 in 1;;6.2;5.66;February 8, 2008, 1:24 am;May 5, 2018, 1:04 pm;"European 8 in 1 (CGI; Ribbon)||European 8 in 1";Advanced Maille Basketry [Sculpture]||Basic Maille Basketry [Sculpture]||Adding Half Persian Trim/ European-Persian Ratios [Patterns,European,Persian,Weave Theory,Theory];European||Sheet||Progression||Variant
90;Double Half Persian Spiral;;6.5;5.8;December 14, 2005, 5:56 am;July 31, 2019, 6:06 pm;;"Full Persian 6 in 1: Composition; Progression; Variants; Modifications; Sheet Expansions [Construction,Persian,Weave Theory]";Persian||Chain||Spiral||Variant
900;Horse Feathers;;5.0;;August 14, 2009, 7:34 pm;October 1, 2011, 9:02 am;Horse Feathers;;Persian||Chain||Variant
901;Japanese Captive Triads ;;3.2;;June 19, 2009, 10:29 pm;August 2, 2011, 7:45 pm;;;Japanese||3D||Captive||Variant
902;That One;;6.3;;June 29, 2009, 10:18 am;August 5, 2011, 5:31 pm;;;European||Persian||Unit||Modification||Helm
903;Euro 4n1 (Cinched);;5.0|3.0;;June 21, 2009, 10:06 pm;August 3, 2011, 2:51 pm;;;European||Sheet||Modification||Rhino
904;Cask;;5.7;;June 23, 2009, 5:09 pm;July 21, 2011, 4:48 pm;;;European||Persian||Chain||Progression||Variant||Rhino
905;Staggered Persiantine;;4.5;;March 15, 2010, 12:29 am;June 21, 2011, 7:33 pm;;;European||Persian||Sheet||Variant
906;Persiantine Beez;;4.5;;October 24, 2009, 12:01 am;June 21, 2011, 7:08 pm;;;European||Persian||Chain||Variant
907;Persiantine Beez to Butterflies;;4.5;;October 24, 2009, 12:01 am;February 6, 2012, 8:39 pm;;;European||Persian||Band||Variant
908;Byzantine Snowflake;;3.1|4.0|4.7;;October 24, 2009, 12:01 am;August 4, 2011, 2:43 pm;;;European||Unit||Radial||Modification
909;Three Quarters Persian x 4;;6.0;;August 7, 2009, 12:15 pm;November 29, 2018, 3:53 pm;;;Persian||Chain||Variant
91;X-weave / Spring Chain / Forars Kaede;4.8;4.4;4.1;May 28, 2008, 2:08 am;January 31, 2016, 3:05 am;X-weave / Spring Chain / Forars Kaede (Updated);Understanding the Persian Family [Persian,Connections,Weave Theory,Theory];Persian||Chain||Alpha
910;Hot Cross Buns or Full Persian Ladder Stitch;;6.0;;July 6, 2009, 10:19 am;August 1, 2011, 8:54 pm;;;Persian||Chain||Variant
911;Castanet;;5.0;;July 14, 2009, 2:08 pm;July 20, 2012, 8:02 pm;;;European||Band||Modification||Mobius
912;Half Byzanclean;;6.0|5.0|3.0;;July 11, 2009, 9:46 pm;August 2, 2011, 7:01 pm;;;European||Chain||Variant||Helm
913;Water Dragon;;4.0|7.1;;August 14, 2009, 7:39 pm;February 6, 2012, 8:46 pm;Water Dragon;;European||Sheet||Band||Variant||Helm
914;Acanthus;;5.6|3.3;;July 31, 2009, 7:17 pm;May 12, 2015, 5:43 am;;;European||Band||Modification
915;Orbital Sheet;;9.5;;July 29, 2009, 1:20 pm;August 16, 2011, 8:53 pm;;;Japanese||Sheet||Variant
916;Vipera Aspis;;4.0;;July 29, 2009, 6:42 pm;February 6, 2012, 8:46 pm;;;European||Band||Spiral||Berus||Modification
917;Iakona;;6.0|5.0|3.0|5.0|4.0|3.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;July 31, 2009, 1:36 pm;December 3, 2019, 3:49 pm;Iakona;;European||Japanese||Unit||Modification||Helm
918;Sistrurus;;7.1;;July 31, 2009, 10:34 pm;February 6, 2012, 8:44 pm;;;European||Persian||Band||Variant||Helm
919;Helix;;7.1;;December 7, 2009, 12:38 am;June 4, 2016, 6:16 pm;;;Chain||Spiral||Variant||Mobius
92;Six Leaf Clover;;5.4;;April 14, 2004, 10:13 pm;August 16, 2011, 9:00 pm;;;European||Chain||Variant
920;Atheris;;7.1;;May 12, 2010, 2:47 am;February 6, 2012, 7:53 pm;;;European||Persian||Band||Variant||Helm
921;Nalo-Kala;;5.0|2.5|3.7|3.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;August 2, 2009, 11:45 am;August 4, 2011, 9:53 pm;;;European||Persian||Unit||Modification||Helm||Rhino
922;Secret;;6.5;;August 4, 2009, 6:01 pm;August 3, 2011, 4:54 pm;;;European||Sheet||Unbalanced||Variant
923;Latasti Sheet;;4.9|4.0|2.5;;August 7, 2009, 12:16 pm;August 5, 2011, 7:06 pm;;;Persian||Sheet||Scaled||Variant||Mage
924;Celtic Lace;;4.3|4.9|3.9|2.5;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;August 7, 2009, 12:17 pm;July 21, 2011, 4:52 pm;Celtic Spikes & Celtic Lace;;European||Japanese||Chain||Spiked||Modification||Helm
925;Contra;;3.7;;August 9, 2009, 2:59 pm;January 6, 2013, 9:43 pm;;;European||Sheet||Unbalanced||Variant
926;Triquetra;;4.7|5.2|4.0|2.5;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;August 11, 2009, 9:09 pm;August 5, 2011, 5:47 pm;;;European||Japanese||Unit||Inverted||Modification||Helm
927;Something Blue;;5.0;;August 20, 2009, 9:49 pm;February 6, 2012, 8:44 pm;;;European||Persian||Band||Variant
928;Half Persian 3 in 1 Ambidextrous;;4.7;;August 17, 2009, 9:47 pm;July 29, 2011, 6:55 pm;;;Persian||Chain||Modification
929;GFD - Half Persian 3 in 1 Variant;;5.0;5.0;August 17, 2009, 10:17 pm;July 29, 2011, 6:22 pm;;;Persian||Chain||Variant
93;Orchid;;5.4;;January 9, 2007, 2:11 am;August 5, 2011, 7:14 pm;Orchid;;European||Chain||Alpha
930;Faerie Circle;;4.7|5.6|4.0|2.5;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;August 19, 2009, 5:23 pm;August 4, 2011, 2:57 pm;;;European||Japanese||Unit||Variant||Helm
931;Celtic Labyrinth;;4.7|4.0|5.0|4.0|2.5;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;September 19, 2009, 7:28 pm;July 21, 2011, 4:51 pm;Celtic Labyrinth;;European||Japanese||Chain||Variant||Helm
932;Celtic Labyrinth (Unit);;4.7|5.0|4.0|2.5;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;September 19, 2009, 7:30 pm;December 20, 2019, 2:15 pm;Celtic Labyrinth (Unit);;European||Japanese||Unit||Variant||Helm
933;Celtic Labyrinth Sheet;;4.7|4.0|5.0|4.0|2.5;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;August 19, 2009, 5:23 pm;July 21, 2011, 4:52 pm;;;European||Japanese||Sheet||Variant||Helm
934;Celtic Mosaic;;4.7|5.0|4.0|3.1;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;August 19, 2009, 5:46 pm;February 6, 2012, 8:04 pm;;;European||Japanese||Band||Variant||Helm
935;Bydand;;3.5|5.0;;August 25, 2009, 10:10 am;April 28, 2020, 5:46 pm;Bydand||Bydand Sheet;;European||Band||Modification
936;European Delirium;;3.5;;August 27, 2009, 12:47 pm;January 27, 2018, 10:23 pm;;;European||Sheet||Unbalanced||Modification
937;Single Oscillating Asymmetric JPL;;3.0;;May 25, 2010, 12:58 am;January 6, 2013, 9:54 pm;"Jens Pind Linkage 3 and Variants - Definitions; Differences and Distinguishing Characteristics";;Persian||Chain||Spiral||Modification||Mobius
938;Gnosis Doubled;;6.0;;October 6, 2009, 4:27 pm;January 6, 2013, 9:57 pm;;;Persian||Chain||Variant
939;B^3;;4.0;;September 2, 2009, 7:25 pm;August 4, 2011, 2:44 pm;;;European||Unit||Modification
94;Expanded Counterspiral;;5.0;;November 8, 2002, 2:37 am;August 9, 2011, 9:29 pm;;;European||Sheet||Spiral||Variant||Mobius
940;Persian Teardrop;;4.7|5.6|5.0|4.0|2.5;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;September 4, 2009, 5:13 pm;August 5, 2011, 4:41 pm;;;European||Persian||Unit||Variant||Helm
941;Trail of Tears;;5.6|5.0|4.0|3.1;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;September 4, 2009, 5:13 pm;August 5, 2011, 4:42 pm;;;European||Persian||Chain||Modification||Helm
942;Bran-wen - Byzantine variant;;4.0|6.0;;September 4, 2009, 1:31 pm;July 21, 2011, 4:31 pm;;;European||Chain||Variant
943;Persian Tri-Star;;4.7|5.6|5.0|4.0|2.5;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;September 4, 2009, 5:31 pm;August 5, 2011, 4:42 pm;;;European||Persian||Unit||Progression||Modification||Helm
944;Chaldean;;5.6|5.0|4.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;September 4, 2009, 5:32 pm;August 2, 2011, 8:48 pm;;;European||Persian||Chain||Variant||Helm
945;Lorenz's Forget-Me-Not;;5.0|3.0;;October 2, 2009, 3:36 pm;July 21, 2011, 4:22 pm;;;European||Japanese||Chain||Variant||Helm
946;Celtic Trinity;;6.0|5.0|3.4|3.0;;October 6, 2009, 2:59 pm;July 21, 2011, 4:55 pm;;;European||Japanese||Chain||Modification||Helm
947;Locked Noldorin Spiral Chain;;4.0|6.0;;October 7, 2009, 2:37 pm;August 4, 2011, 9:16 pm;;;European||Chain||Variant||Mobius
948;Lotus Flower;;6.0|3.0|3.1;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;October 10, 2009, 8:46 pm;August 4, 2011, 9:51 pm;Lotus Flower;;European||Unit||Modification||Helm
949;Xenesthis;;3.5;3.4;October 10, 2009, 10:02 pm;January 10, 2016, 8:01 pm;;;European||Unit||Inverted||Modification||Mobius
95;Round Counterspiral 5;;5.0;;November 8, 2002, 2:37 am;August 11, 2011, 8:58 pm;;;Chain||Spiral||Progression||Variant||Mobius
950;Orc Weave;;3.5;3.25;October 10, 2009, 10:02 pm;September 9, 2011, 2:26 pm;Orc Weave (Unit by Unit);;European||Chain||Inverted||Variant||Mobius
951;Aura 4;;4.9|5.5|3.8;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;October 15, 2009, 12:25 pm;January 31, 2013, 4:36 pm;;;European||Unit||Progression||Variant||Helm
952;Inverted Aura 4;;6.1|6.0|4.0;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;October 16, 2009, 10:32 am;August 4, 2011, 9:48 pm;;;European||Japanese||Unit||Inverted||Progression||Variant||Helm
953;Handfast Weave;;6.6|5.9|4.2;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;November 3, 2009, 10:51 pm;August 5, 2011, 6:54 pm;;;European||Japanese||Chain||Modification
954;Sun in Glory;;4.9|4.0|3.4|3.0;;November 9, 2009, 1:23 pm;August 5, 2011, 7:41 pm;;;European||Japanese||Chain||Variant||Helm||Rhino
955;Fieldstone;;4.1;;November 24, 2009, 7:55 pm;August 5, 2015, 3:12 am;Fieldstone;"Medo-Persian; Fieldstone and Sweetpea - The Differences [Construction,Persian,Connections,Weave Theory]";European||Persian||Chain||Variant||Helm
956;Rings of Saturn;;5.0|5.8;AR'sShownareinMultipleWireSizes,seeWeaveDescriptionfordetails.;November 10, 2009, 6:58 pm;October 5, 2019, 4:06 pm;;;European||Persian||Chain||Variant
957;Druid Rope;;3.4;;December 24, 2009, 4:57 am;October 6, 2019, 11:41 am;;;European||Chain||Modification
958;Half Persian 4 Forars Kaede;;9.1;9.0;December 19, 2009, 5:57 pm;August 1, 2011, 8:18 pm;;;Persian||Chain||Variant
959;Jens Pind Linkage 5x2;;10.6;;December 19, 2009, 6:01 pm;August 4, 2011, 9:38 pm;;;Persian||Chain||Variant||Mobius
96;Round Counterspiral 4;;5.0;;November 8, 2002, 2:37 am;August 11, 2011, 8:57 pm;;;Chain||Spiral||Alpha||Mage
960;Hydra Scale;;5.4|8.2;;January 24, 2010, 1:24 am;May 1, 2013, 7:14 pm;;;European||Sheet||Scaled||Variant||Helm
961;Daisy Chain 0;;3.0;;April 9, 2010, 6:09 pm;October 1, 2011, 7:47 am;;;Chain||Alpha||Mage||Mobius
962;Quaterzantine;;6.9;;January 24, 2010, 1:25 am;August 3, 2011, 4:33 pm;;;European||Chain||Progression||Variant
963;Quintazantine;;10.1;;January 24, 2010, 1:25 am;August 3, 2011, 4:34 pm;;;European||Chain||Progression||Variant
